"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F9R0","2020-02-22 00:00:00","20.000","0.000","0.000","15.700","1.000","1025.300","","0.000","-99.000","-99.000","-99.000","20.000","","15.600",""
"C0V660","2020-02-22 00:00:00","25.000","8.000","1.600","17.600","0.930","1024.300","","0.000","-99.000","-99.000","-99.000","25.500","","15.800",""
"C0G780","2020-02-22 00:00:00","27.000","351.000","1.000","16.500","0.920","1023.000","","0.000","-99.000","-99.000","-99.000","21.500","","15.900",""
"C0C590","2020-02-22 00:00:00","72.000","0.000","0.000","13.400","0.970","1017.700","","0.000","-99.000","-99.000","-99.000","19.400","","13.100",""
"C0M790","2020-02-22 00:00:00","15.000","20.000","1.100","16.000","0.900","1023.300","","0.000","-99.000","-99.000","-99.000","22.300","","15.000",""
"C0R130","2020-02-22 00:00:00","1040.000","104.000","1.600","14.500","0.740","907.600","","0.000","-99.000","-99.000","-99.000","20.000","","13.000",""
"C0AH30","2020-02-22 00:00:00","755.000","126.000","5.900","15.500","0.990","940.500","","0.500","-99.000","-99.000","-99.000","20.200","","13.700",""
"C0X170","2020-02-22 00:00:00","50.000","80.000","1.100","16.900","0.990","1019.700","","0.000","-99.000","-99.000","-99.000","24.800","","14.600",""
"C0K291","2020-02-22 00:00:00","8.000","10.000","2.100","15.900","0.940","1025.700","","0.000","-99.000","-99.000","-99.000","20.800","","15.400",""
"C0D480","2020-02-22 00:00:00","223.000","0.000","0.000","15.300","0.970","999.700","","0.000","-99.000","-99.000","-99.000","20.800","","11.500",""
"C0F0C0","2020-02-22 00:00:00","983.000","143.000","0.900","15.800","0.520","914.800","","0.000","-99.000","-99.000","-99.000","20.000","","11.100",""
"C0U860","2020-02-22 00:00:00","5.000","311.000","0.300","17.500","0.880","1026.200","","0.000","-99.000","-99.000","-99.000","24.500","","17.200",""
"C0UA50","2020-02-22 00:00:00","808.000","0.000","0.000","14.100","0.900","934.900","","1.500","-99.000","-99.000","-99.000","17.300","","12.700",""
"C0X320","2020-02-22 00:00:00","30.000","342.000","0.400","14.900","0.940","1021.900","","0.000","-99.000","-99.000","-99.000","24.700","","13.900",""
"C0T960","2020-02-22 00:00:00","120.000","0.000","0.000","14.700","0.990","1013.100","","0.000","-99.000","-99.000","-99.000","24.400","","13.100",""
"C0SA80","2020-02-22 00:00:00","136.000","272.000","0.600","16.800","0.920","1011.300","","0.000","-99.000","-99.000","-99.000","23.900","","15.700",""
"C0F9Q0","2020-02-22 00:00:00","149.000","270.000","0.300","15.000","1.000","1008.200","","0.000","-99.000","-99.000","-99.000","20.600","","14.800",""
"C0F9X0","2020-02-22 00:00:00","166.000","5.000","1.500","16.000","0.990","1006.800","","0.000","-99.000","-99.000","-99.000","19.600","","15.300",""
"C0F0D0","2020-02-22 00:00:00","3171.000","147.000","2.300","4.500","0.100","703.600","","0.000","-99.000","-99.000","-99.000","11.000","","-0.800",""
"C0S730","2020-02-22 00:00:00","110.000","62.000","2.000","19.200","0.900","1014.100","","0.000","-99.000","-99.000","-99.000","23.300","","19.000",""
"C0T790","2020-02-22 00:00:00","2830.000","0.000","0.000","6.600","0.180","733.200","","0.000","-99.000","-99.000","-99.000","16.300","","1.700",""
"C0M830","2020-02-22 00:00:00","540.000","14.000","0.300","13.600","0.830","965.500","","0.000","-99.000","-99.000","-99.000","24.300","","11.800",""
"C0V750","2020-02-22 00:00:00","50.000","44.000","1.600","18.100","0.920","1021.400","","0.000","-99.000","-99.000","-99.000","25.100","","15.800",""
"C0K530","2020-02-22 00:00:00","12.000","53.000","1.400","16.200","0.890","1025.000","","0.000","-99.000","-99.000","-99.000","20.500","","15.600",""
"C0M780","2020-02-22 00:00:00","30.000","32.000","0.600","15.700","0.920","1023.000","","0.000","-99.000","-99.000","-99.000","23.100","","14.700",""
"C0V360","2020-02-22 00:00:00","94.000","25.000","0.700","14.800","0.960","1014.900","","0.000","-99.000","-99.000","-99.000","27.300","","12.100",""
"C0K510","2020-02-22 00:00:00","10.000","359.000","1.300","15.900","0.910","1024.300","","0.000","-99.000","-99.000","-99.000","21.300","","14.700",""
"C0D650","2020-02-22 00:00:00","97.000","0.000","0.000","15.800","0.900","1015.500","","0.000","-99.000","-99.000","-99.000","19.200","","15.800",""
"C0V630","2020-02-22 00:00:00","19.000","85.000","1.100","17.700","0.910","1026.000","","0.000","-99.000","-99.000","-99.000","22.200","","16.400",""
"C0U910","2020-02-22 00:00:00","17.000","0.000","0.100","18.600","0.830","1024.500","","0.000","-99.000","-99.000","-99.000","24.500","","15.900",""
"C0U600","2020-02-22 00:00:00","10.000","280.000","0.600","17.400","0.940","1024.900","","0.000","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0G820","2020-02-22 00:00:00","29.000","0.000","0.000","15.000","0.950","1023.600","","0.000","-99.000","-99.000","-99.000","23.300","","13.700",""
"C0R590","2020-02-22 00:00:00","72.000","354.000","1.900","17.900","0.990","1017.400","","0.000","-99.000","-99.000","-99.000","25.800","","15.300",""
"C0A9E0","2020-02-22 00:00:00","26.000","25.000","0.500","17.200","0.850","1024.300","","0.000","-99.000","-99.000","-99.000","25.200","","17.100",""
"C0R480","2020-02-22 00:00:00","57.000","52.000","0.600","18.200","0.890","1019.400","","0.000","-99.000","-99.000","-99.000","26.500","","15.000",""
"C0X300","2020-02-22 00:00:00","70.000","0.000","0.000","14.500","0.970","1017.500","","0.500","-99.000","-99.000","-99.000","23.900","","13.000",""
"C0U970","2020-02-22 00:00:00","7.000","0.000","0.000","17.400","0.850","1026.900","","0.000","-99.000","-99.000","-99.000","23.400","","16.400",""
"C0R340","2020-02-22 00:00:00","230.000","36.000","0.800","16.000","0.980","999.400","","0.000","-99.000","-99.000","-99.000","25.600","","16.000",""
"C0M750","2020-02-22 00:00:00","10.000","24.000","2.600","16.500","0.900","1024.800","","0.000","-99.000","-99.000","-99.000","21.200","","15.500",""
"C0I110","2020-02-22 00:00:00","161.000","0.000","0.100","16.300","0.920","1008.200","","0.000","-99.000","-99.000","-99.000","23.800","","13.800",""
"C0V370","2020-02-22 00:00:00","74.000","0.000","0.200","15.500","1.000","1018.200","","0.000","-99.000","-99.000","-99.000","25.800","","12.900",""
"C0C690","2020-02-22 00:00:00","242.000","215.000","0.500","14.700","0.870","998.000","","0.000","-99.000","-99.000","-99.000","22.700","","14.500",""
"C0A540","2020-02-22 00:00:00","401.000","0.000","0.000","13.800","0.990","979.300","","0.000","-99.000","-99.000","-99.000","21.300","","13.800",""
"C0SA60","2020-02-22 00:00:00","6.000","306.000","1.900","18.700","0.810","1025.400","","0.500","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0H950","2020-02-22 00:00:00","192.000","0.000","0.000","14.200","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","23.700","","11.600",""
"C0O960","2020-02-22 00:00:00","112.000","51.000","1.700","15.700","0.960","1013.000","","0.000","-99.000","-99.000","-99.000","25.000","","13.900",""
"C0E880","2020-02-22 00:00:00","507.000","263.000","0.900","15.600","0.990","967.400","","0.000","-99.000","-99.000","-99.000","18.300","","13.200",""
"C0AH10","2020-02-22 00:00:00","30.000","314.000","0.400","18.500","1.000","1022.800","","0.000","-99.000","-99.000","-99.000","25.000","","17.200",""
"C0R680","2020-02-22 00:00:00","13.000","6.000","1.400","21.700","0.790","1024.700","","0.000","-99.000","-99.000","-99.000","24.400","","21.200",""
"C0X210","2020-02-22 00:00:00","38.000","329.000","0.600","16.500","0.990","1019.800","","0.000","-99.000","-99.000","-99.000","23.200","","14.100",""
"C0D430","2020-02-22 00:00:00","87.000","0.000","0.000","16.000","0.980","1015.500","","0.000","-99.000","-99.000","-99.000","20.800","","10.600",""
"C0AD30","2020-02-22 00:00:00","20.000","0.000","0.000","18.000","0.810","1022.200","","0.000","-99.000","-99.000","-99.000","25.900","","17.900",""
"C0R240","2020-02-22 00:00:00","87.000","110.000","0.600","16.600","0.930","1015.100","","0.000","-99.000","-99.000","-99.000","27.000","","13.500",""
"C0AI30","2020-02-22 00:00:00","26.000","0.000","0.000","18.300","0.880","1024.600","","0.000","-99.000","-99.000","-99.000","24.700","","17.200",""
"C0U960","2020-02-22 00:00:00","1885.000","8.000","2.300","5.200","0.990","823.800","","0.500","-99.000","-99.000","-99.000","9.900","","4.300",""
"C0T9E0","2020-02-22 00:00:00","415.000","0.000","0.000","15.500","0.880","980.100","","3.500","-99.000","-99.000","-99.000","20.700","","13.700",""
"C0D550","2020-02-22 00:00:00","1956.000","169.000","0.800","8.300","0.670","819.800","","0.000","-99.000","-99.000","-99.000","15.300","","6.100",""
"C0C630","2020-02-22 00:00:00","209.000","80.000","0.900","15.800","0.910","1002.300","","0.000","-99.000","-99.000","-99.000","20.600","","13.100",""
"C0K240","2020-02-22 00:00:00","1132.000","136.000","3.300","14.000","0.600","902.400","","0.000","-99.000","-99.000","-99.000","19.400","","10.800",""
"C0M520","2020-02-22 00:00:00","15.000","26.000","1.800","15.800","0.920","1023.900","","0.000","-99.000","-99.000","-99.000","22.100","","14.200",""
"C0A530","2020-02-22 00:00:00","300.000","0.000","0.000","15.200","0.990","991.800","","0.000","-99.000","-99.000","-99.000","22.900","","15.200",""
"C0E820","2020-02-22 00:00:00","220.000","0.000","0.200","14.400","0.950","1001.100","","0.500","-99.000","-99.000","-99.000","19.000","","11.500",""
"C0K450","2020-02-22 00:00:00","35.000","335.000","2.200","16.200","0.870","1021.300","","0.000","-99.000","-99.000","-99.000","22.000","","14.600",""
"C0G760","2020-02-22 00:00:00","53.000","2.000","0.300","15.100","0.990","1022.700","","0.000","-99.000","-99.000","-99.000","22.700","","14.500",""
"CM0120","2020-02-22 00:00:00","4.000","52.000","2.600","17.100","0.800","1025.800","","0.000","-99.000","-99.000","-99.000","19.900","","16.500",""
"C0Z290","2020-02-22 00:00:00","946.000","0.000","0.000","13.500","0.940","920.700","","0.000","-99.000","-99.000","-99.000","16.900","","11.200",""
"C0V680","2020-02-22 00:00:00","40.000","9.000","0.900","17.900","0.910","1021.200","","0.000","-99.000","-99.000","-99.000","25.300","","16.000",""
"C0F9U0","2020-02-22 00:00:00","74.000","289.000","0.900","17.800","0.860","1017.400","","0.000","-99.000","-99.000","-99.000","22.400","","16.100",""
"C0AI10","2020-02-22 00:00:00","76.000","217.000","0.400","15.900","0.970","1017.200","","0.000","-99.000","-99.000","-99.000","25.200","","14.000",""
"C0V530","2020-02-22 00:00:00","34.000","47.000","1.500","16.300","1.000","1021.900","","0.000","-99.000","-99.000","-99.000","24.600","","14.500",""
"C0R550","2020-02-22 00:00:00","38.000","73.000","1.500","17.500","0.880","1022.200","","0.000","-99.000","-99.000","-99.000","26.500","","13.200",""
"C0F9L0","2020-02-22 00:00:00","253.000","0.000","0.200","15.100","0.970","996.300","","0.000","-99.000","-99.000","-99.000","19.700","","14.400",""
"C0A950","2020-02-22 00:00:00","60.000","0.000","0.000","17.600","0.970","1019.900","","0.000","-99.000","-99.000","-99.000","22.000","","17.600",""
"C0R160","2020-02-22 00:00:00","45.000","49.000","0.800","17.500","0.990","1020.000","","0.000","-99.000","-99.000","-99.000","25.600","","14.600",""
"C0F9S0","2020-02-22 00:00:00","43.000","304.000","0.700","17.300","0.850","1021.700","","0.000","-99.000","-99.000","-99.000","22.100","","15.800",""
"C0M820","2020-02-22 00:00:00","980.000","0.000","0.000","12.000","0.760","916.700","","0.000","-99.000","-99.000","-99.000","19.900","","9.800",""
"C0G870","2020-02-22 00:00:00","12.000","18.000","0.600","16.000","0.900","1026.100","","0.000","-99.000","-99.000","-99.000","20.400","","15.100",""
"C0R530","2020-02-22 00:00:00","16.000","45.000","1.600","19.000","0.780","1024.000","","0.000","-99.000","-99.000","-99.000","23.500","","15.400",""
"C0O840","2020-02-22 00:00:00","134.000","53.000","0.600","16.600","1.000","1008.500","","0.000","-99.000","-99.000","-99.000","23.300","","13.200",""
"C0A890","2020-02-22 00:00:00","40.000","0.000","0.000","14.200","0.980","1021.300","","0.500","-99.000","-99.000","-99.000","24.000","","14.200",""
"C0A660","2020-02-22 00:00:00","97.000","0.000","0.000","14.900","0.950","1014.800","","0.500","-99.000","-99.000","-99.000","23.500","","14.800",""
"C0T9H0","2020-02-22 00:00:00","725.000","218.000","1.200","15.100","0.870","945.000","","0.000","-99.000","-99.000","-99.000","21.800","","12.900",""
"C0R270","2020-02-22 00:00:00","51.000","30.000","1.400","19.300","1.000","1018.900","","0.000","-99.000","-99.000","-99.000","26.000","","17.600",""
"C0O980","2020-02-22 00:00:00","18.000","359.000","0.400","16.300","0.990","1025.200","","0.000","-99.000","-99.000","-99.000","25.800","","14.300",""
"C0T9I0","2020-02-22 00:00:00","152.000","211.000","2.000","16.200","0.880","1010.300","","0.500","-99.000","-99.000","-99.000","23.300","","15.500",""
"C0V760","2020-02-22 00:00:00","30.000","29.000","2.200","18.000","1.000","1022.900","","0.000","-99.000","-99.000","-99.000","25.300","","16.100",""
"C0AG90","2020-02-22 00:00:00","25.000","0.000","0.000","17.000","0.900","1024.200","","0.000","-99.000","-99.000","-99.000","25.000","","15.200",""
"C0R570","2020-02-22 00:00:00","37.000","360.000","0.900","18.600","0.910","1020.300","","0.000","-99.000","-99.000","-99.000","26.500","","15.300",""
"C0O900","2020-02-22 00:00:00","9.000","0.000","0.000","16.600","0.990","1025.200","","0.000","-99.000","-99.000","-99.000","24.400","","15.600",""
"C0AD00","2020-02-22 00:00:00","86.000","190.000","0.900","17.000","0.930","1016.900","","0.500","-99.000","-99.000","-99.000","24.700","","17.000",""
"C0V700","2020-02-22 00:00:00","24.000","13.000","0.900","19.300","0.860","1022.400","","0.000","-99.000","-99.000","-99.000","24.400","","18.000",""
"C0AH00","2020-02-22 00:00:00","38.000","308.000","0.300","17.300","0.960","1022.000","","0.000","-99.000","-99.000","-99.000","25.500","","16.100",""
"C0X080","2020-02-22 00:00:00","2.000","44.000","1.000","15.500","0.990","1025.800","","0.000","-99.000","-99.000","-99.000","24.400","","13.600",""
"C0G910","2020-02-22 00:00:00","42.000","6.000","2.400","15.900","0.950","1022.400","","0.000","-99.000","-99.000","-99.000","21.000","","15.200",""
"C0I480","2020-02-22 00:00:00","2165.000","0.000","0.000","4.100","0.970","796.700","","0.000","-99.000","-99.000","-99.000","13.100","","3.500",""
"C0A860","2020-02-22 00:00:00","362.000","0.000","0.000","14.200","1.000","984.200","","0.500","-99.000","-99.000","-99.000","24.400","","13.400",""
"C0U940","2020-02-22 00:00:00","25.000","257.000","1.600","17.800","0.870","1024.700","","0.000","-99.000","-99.000","-99.000","26.200","","14.300",""
"C0S970","2020-02-22 00:00:00","19.000","300.000","3.400","19.600","0.750","1024.200","","0.000","-99.000","-99.000","-99.000","23.900","","19.400",""
"C0V260","2020-02-22 00:00:00","126.000","40.000","0.300","17.000","0.930","1011.300","","0.000","-99.000","-99.000","-99.000","27.000","","12.600",""
"C0H990","2020-02-22 00:00:00","3076.000","302.000","0.800","6.300","0.080","711.900","","0.000","-99.000","-99.000","-99.000","9.400","","-0.800",""
"C0F9K0","2020-02-22 00:00:00","30.000","58.000","1.200","15.600","0.960","1021.800","","0.000","-99.000","-99.000","-99.000","19.100","","15.500",""
"C0AH90","2020-02-22 00:00:00","660.000","0.000","0.000","9.200","0.990","954.400","","0.500","-99.000","-99.000","-99.000","19.400","","9.200",""
"C0W150","2020-02-22 00:00:00","42.000","69.000","1.900","15.700","0.690","1023.500","","0.000","-99.000","-99.000","-99.000","21.400","","14.200",""
"C0F000","2020-02-22 00:00:00","273.000","0.000","0.100","14.400","0.990","992.500","","0.000","-99.000","-99.000","-99.000","18.900","","14.300",""
"C0K410","2020-02-22 00:00:00","20.000","8.000","1.800","15.900","0.900","1022.900","","0.000","-99.000","-99.000","-99.000","21.600","","14.700",""
"C0R140","2020-02-22 00:00:00","740.000","0.000","0.100","15.300","0.750","944.000","","0.000","-99.000","-99.000","-99.000","21.800","","12.400",""
"C0V800","2020-02-22 00:00:00","256.000","307.000","0.300","17.800","0.920","994.800","","0.000","-99.000","-99.000","-99.000","25.200","","14.700",""
"C0S830","2020-02-22 00:00:00","288.000","242.000","2.000","19.200","0.840","995.300","","0.000","-99.000","-99.000","-99.000","26.900","","17.100",""
"C0S920","2020-02-22 00:00:00","98.000","325.000","0.500","16.900","0.890","1010.800","","0.000","-99.000","-99.000","-99.000","25.400","","15.900",""
"C0V640","2020-02-22 00:00:00","35.000","86.000","1.800","17.500","0.960","1022.100","","0.000","-99.000","-99.000","-99.000","24.500","","15.800",""
"C0AH80","2020-02-22 00:00:00","68.000","0.000","0.000","15.600","0.950","1018.300","","0.000","-99.000","-99.000","-99.000","24.900","","15.400",""
"C0K250","2020-02-22 00:00:00","12.000","10.000","1.000","15.100","0.950","1025.100","","0.000","-99.000","-99.000","-99.000","22.700","","12.500",""
"C0R840","2020-02-22 00:00:00","536.000","32.000","2.900","16.100","-99.000","964.600","","0.000","-99.000","-99.000","-99.000","20.800","","15.400",""
"C0I410","2020-02-22 00:00:00","180.000","20.000","1.400","15.300","0.930","1004.700","","0.000","-99.000","-99.000","-99.000","23.400","","13.500",""
